ID,Kanji,Old_Kanji,Radical,Year of Inclusion,Strokes,Grade,JLPT-test,Name of Radical,English Meaning,Tamil Meaning,Reading within Joyo,Reading beyond Joyo,Kanji Classification,On within Joyo,Kun within Joyo,Stroke Order Image
1097,数,數,攴,1981,13,2,3,Nobun,number,எண்,スウ、[ス]、かず、かぞ-える,ジュ,会意 Com. Ideographic,"suu, [su]","kazu, kazo(eru)",数.gif
1109,西,,襾,1981,6,2,5,Nishi,west,மேற்கு,セイ、サイ、にし,,仮借 Loan,"sei, sai",nishi,西.gif
1110,声,聲,耳,1981,7,2,3,Samurai,voice,குரல்,セイ、[ショウ]、こえ、[こわ],,会意 Com. Ideographic,"sei, [shoo]","koe, [kowa]",声.gif
1118,星,,日,1981,9,2,2,"Nichi, Nichihen",star,நட்சத்திரம்,セイ、[ショウ]、ほし,,形声 Phonetic,"sei, [shoo]",hoshi,星.gif
1126,晴,,日,1981,12,2,3,"Nichi, Nichihen",clear up,விசாரணை,セイ、は-れる、は-らす,,形声 Phonetic,sei,"ha(reru), ha(rasu)",晴.gif
1154,切,,刀,1981,4,2,4,"Katana, Rittoo",cut,வெட்டு,セツ、[サイ]、き-る、き-れる,,会意 Com. Ideographic,"setsu, [sai]","ki(ru), ki(reru)",切.gif
1160,雪,,雨,1981,11,2,3,"Ame, Amekanmuri",snow,பனி,セツ、ゆき,そそ,象形 Pictographic,setsu,yuki,雪.gif
1180,船,,舟,1981,11,2,3,"Fune, Funehen",boat,கப்பல்,セン、ふね、[ふな],,形声 Phonetic,sen,"fune, [funa]",船.gif
1190,線,,糸,1981,15,2,2,"Ito, Itohen",line,கோடு,セン,,形声 Phonetic,sen,-,線.gif
1197,前,,刀,1981,9,2,5,"Katana, Rittoo",in front,முன்னால்,ゼン、まえ,セン、さき、ざき,会意 Com. Ideographic,zen,mae,前.gif
1211,組,,糸,1981,11,2,3,"Ito, Itohen",association,குழு,ソ、く-む、くみ,,形声 Phonetic,so,"ku(mu), kumi",組.gif
1221,走,,走,1981,7,2,4,"Hashiru, Soonyoo",run,ஓடு,ソウ、はし-る,,象形 Pictographic,soo,hashi(ru),走.gif
1285,多,,夕,1981,6,2,4,Yuube,many,பல,タ、おお-い,,会意 Com. Ideographic,ta,oo(i),多.gif
1293,太,,大,1981,4,2,3,Dai,thick,பெருமை,タイ、タ、ふと-い、ふと-る,,形声 Phonetic,"tai, ta","futo(i), futo(ru)",太.gif
1295,体,體,骨,1981,7,2,4,"Hito, Ninben, Hitoyane",body,உடல்,タイ、テイ、からだ,,形声 Phonetic,"tai, tei",karada,体.gif
1314,台,臺,至,1981,5,2,4,"Kuchi, Kuchihen",pedestal,மேடை,ダイ、タイ,うてな,会意 Com. Ideographic,"dai, tai",-,台.gif
1355,地,,土,1981,6,2,4,"Tsuchi, Tsuchihen",ground,பூமி,チ、ジ,,形声 Phonetic,"chi, ji",-,地.gif
1356,池,,水,1981,6,2,3,"Mizu, Sanzui, Shitamizu",pond,குளம்,チ、いけ,,形声 Phonetic,chi,ike,池.gif
1357,知,,矢,1981,8,2,4,"Ya, Yahen",know,தெரிந்து,チ、し-る,,会意 Com. Ideographic,chi,shi(ru),知.gif
1373,茶,,艸,1981,9,2,4,Kusakanmuri,tea,தேநீர்,チャ、サ,タ,形声 Phonetic,"cha, sa",-,茶.gif
1384,昼,晝,日,1981,9,2,4,"Nichi, Nichihen",daytime,பகல்,チュウ、ひる,,会意 Com. Ideographic,chuu,hiru,昼.gif
1397,長,,長,1981,8,2,5,Nagai,long,நீண்ட,チョウ、なが-い,たけ、おさ、まさ、た,象形 Pictographic,choo,naga(i),長.gif
1405,鳥,,鳥,1981,11,2,4,Tori,bird,பறவை,チョウ、とり,,象形 Pictographic,choo,tori,鳥.gif
1406,朝,,月,1981,12,2,4,"Tsuki, Tsukihen",morning,காலை,チョウ、あさ,,会意 Com. Ideographic,choo,asa,朝.gif
1418,直,,目,1981,8,2,3,"Me, Mehen",straight,நேரான,チョク、ジキ、ただ-ちに、なお-す、なお-る,た、だ,会意 Com. Ideographic,"choku, jiki","tada(chini), nao(su), nao(ru)",直.gif
1430,通,,辵,1981,10,2,4,Shinnyoo,pass through,கடந்து செல்ல,ツウ、[ツ]、とお-る、とお-す、かよ-う,ドウ,形声 Phonetic,"tsuu, [tsu]","too(ru), too(su), kayo(u)",通.gif
1440,弟,,弓,1981,7,2,4,"Yumi, Yumihen",younger brother,தம்பி,テイ、[ダイ]、[デ]、おとうと,,象形 Pictographic,"tei, [dai], [de]",otooto,弟.gif
1474,店,,广,1981,8,2,4,Madare,shop,கடை,テン、みせ,たな、だな,形声 Phonetic,ten,mise,店.gif
1475,点,點,黑,1981,9,2,3,"Hi, Hihen, Renga",point,புள்ளி,テン,,形声 Phonetic,ten,-,点.gif
1483,電,,雨,1981,13,2,5,"Ame, Amekanmuri",electricity,மின்சாரம்,デン,,会意 Com. Ideographic,den,-,電.gif
1498,刀,,刀,1981,2,2,1,"Katana, Rittoo",sword,வாள்,トウ、かたな,ト,象形 Pictographic,too,katana,刀.gif
1499,冬,,冫,1981,5,2,4,Suinyoo,winter,குளிர்காலம்,トウ、ふゆ,,象形 Pictographic,too,fuyu,冬.gif
1501,当,當,田,1981,6,2,3,Shoo,hit,பொருந்துகிறது,トウ、あ-たる、あ-てる,,形声 Phonetic,too,"a(taru), a(teru)",当.gif
1504,東,,木,1981,8,2,5,"Ki, Kihen",east,கிழக்கு,トウ、ひがし,あずま,仮借 Loan,too,higashi,東.gif
1524,答,,竹,1981,12,2,4,"Take, Takekanmuri",answer,பதில்,トウ、こた-える、こた-え,,形声 Phonetic,too,"kota(eru), kota(e)",答.gif
1531,頭,,頁,1981,16,2,3,Oogai,head,தலை,トウ、ズ、[ト]、あたま、かしら,ジュウ、かみ、がみ,形声 Phonetic,"too, zu, [to]","atama, kashira",頭.gif
1536,同,,口,1981,6,2,4,"Kuchi, Kuchihen",same,ஒன்று,ドウ、おな-じ,,会意 Com. Ideographic,doo,ona(ji),同.gif
1542,道,,辵,1981,12,2,4,Shinnyoo,road,பாதை,ドウ、[トウ]、みち,い,会意 Com. Ideographic,"doo, [too]",michi,道.gif
1556,読,讀,言,1981,14,2,5,"Gon, Gonben",read,படி,ドク、トク、[トウ]、よ-む,と、ど,形声 Phonetic,"doku, toku, [too]",yo(mu),読.gif
1570,内,,入,1981,4,2,3,"Hito, Ninben, Hitoyane",inside,உள்,ナイ、[ダイ]、うち,ノウ、い,象形 Pictographic,"nai, [dai]",uchi,内.gif
1574,南,,十,1981,9,2,5,Juu,south,தெற்கு,ナン、[ナ]、みなみ,,象形 Pictographic,"nan, [na]",minami,南.gif
1581,肉,,肉,1981,6,2,4,"Niku, Nikuzuki",meat,இறைச்சி,ニク,,象形 Pictographic,niku,-,肉.gif
1609,馬,,馬,1981,10,2,3,"Uma, Umahen",horse,குதிரை,バ、うま、[ま],メ,象形 Pictographic,ba,"uma, [ma]",馬.gif
1622,売,賣,貝,1981,7,2,4,Samurai,sell,விற்பனை,バイ、う-る、う-れる,マイ、メ,会意 Com. Ideographic,bai,"u(ru), u(reru)",売.gif
1628,買,,貝,1981,12,2,4,"Kai, Kaihen",buy,வாங்கு,バイ、か-う,,会意 Com. Ideographic,bai,ka(u),買.gif
1639,麦,麥,麥,1981,7,2,2,Mugi,wheat,கோதுமை,バク、むぎ,,会意 Com. Ideographic,baku,mugi,麦.gif
1656,半,,十,1981,5,2,5,Juu,half,அரை,ハン、なか-ば,,象形 Pictographic,han,naka(ba),半.gif
1680,番,,田,1981,12,2,3,"Ta, Tahen",one's turn,வரிசை,バン,つが,象形 Pictographic,ban,-,番.gif
1738,父,,父,1981,4,2,5,Chichi,father,தந்தை,フ、ちち,,会意 Com. Ideographic,fu,chichi,父.gif
1764,風,,風,1981,9,2,4,Kaze,wind,காற்று,フウ、[フ]、かぜ、[かざ],,形声 Phonetic,"fuu, [fu]","kaze, [kaza]",風.gif
1785,分,,刀,1981,4,2,5,"Katana, Rittoo","part, minute of time",பங்கு/நிமிடம்,ブン、フン、ブ、わ-ける、わ-かれる、わ-かる、わ-かつ,,会意 Com. Ideographic,"bun, fun, bu","wa(keru), wa(kareru), wa(karu), wa(katsu)",分.gif
1787,聞,,耳,1981,14,2,5,"Mimi, Mimihen",hear,கேள்,ブン、モン、き-く、き-こえる,,形声 Phonetic,"bun, mon","ki(ku), ki(koeru)",聞.gif
1801,米,,米,1981,6,2,3,"Kome, Komehen",rice,அரிசி,ベイ、マイ、こめ,よね,象形 Pictographic,"bei, mai",kome,米.gif
1817,歩,步,止,1981,8,2,4,Tomeru,walk,நடை,ホ、ブ、[フ]、ある-く、あゆ-む,,会意 Com. Ideographic,"ho, bu, [fu]","aru(ku), ayu(mu)",歩.gif
1823,母,,毋,1981,5,2,5,"Haha, Hahanokan",mother,தாய்,ボ、はは,モ,象形 Pictographic,bo,haha,母.gif
1829,方,,方,1981,4,2,4,"Hoo, Hoohen",direction,திசை/முறை,ホウ、かた,まさ、あ,象形 Pictographic,hoo,kata,方.gif
1875,北,,匕,1981,5,2,5,Hi,north,வடக்கு,ホク、きた,,会意 Com. Ideographic,hoku,kita,北.gif
1895,毎,每,毋,1981,6,2,5,"Haha, Hahanokan",every,ஒவ்வொரு,マイ,ごと,象形 Pictographic,mai,-,毎.gif
1896,妹,,女,1981,8,2,4,"Onna, Onnahen",younger sister,சகோதரி,マイ、いもうと,,形声 Phonetic,mai,imooto,妹.gif
1906,万,萬,艸,1981,3,2,5,Ichi,ten thousand,பத்து ஆயிரம்,マン、バン,よろず,象形 Pictographic,"man, ban",-,万.gif
1928,明,,日,1981,8,2,4,"Nichi, Nichihen",bright,ஒளி,メイ、ミョウ、あ-かり、あか-るい、あか-るむ、あか-らむ、あき-らか、あ-ける、あ-く、あ-くる、あ-かす,ミン,会意 Com. Ideographic,"mei, myoo","a(kari), aka(rui), aka(rumu), aka(ramu), aki(raka), a(keru), a(ku), a(kuru), a(kasu)",明.gif
1933,鳴,,鳥,1981,14,2,3,Tori,chirp,கூவு/பறவை ஒலி,メイ、な-く、な-る、な-らす,,会意 Com. Ideographic,mei,"na(ku), na(ru), na(rasu)",鳴.gif
1941,毛,,毛,1981,4,2,2,Ke,hair,முடி,モウ、け,モ,象形 Pictographic,moo,ke,毛.gif
1949,門,,門,1981,8,2,3,Mongamae,gates,வாயில்,モン、かど,,象形 Pictographic,mon,kado,門.gif
1953,夜,,夕,1981,8,2,4,Yuube,night,இரவு,ヤ、よ、よる,,会意 Com. Ideographic,ya,"yo, yoru",夜.gif
1954,野,,里,1981,11,2,4,"Sato, Satohen",field,வெளி,ヤ、の,,形声 Phonetic,ya,no,野.gif
1971,友,,又,1981,4,2,5,Mata,friend,நண்பன்,ユウ、とも,ウ,会意 Com. Ideographic,yuu,tomo,友.gif
1992,用,,用,1981,5,2,4,Mochiiru,use,பயன்பாடு,ヨウ、もち-いる,ユウ,象形 Pictographic,yoo,mochi(iru),用.gif
2012,曜,,日,1981,18,2,4,"Nichi, Nichihen",day of the week,வார நாள்,ヨウ,,形声 Phonetic,yoo,-,曜.gif
2022,来,來,人,1981,7,2,5,"Ki, Kihen",come,வருவாய்,ライ、く-る、きた-る、きた-す,き、ぎ,象形 Pictographic,rai,"ku(ru), kita(ru), kita(su)",来.gif
2037,里,,里,1981,7,2,0,"Sato, Satohen",village,கிராமம்/வட்டை,リ、さと,,会意 Com. Ideographic,ri,sato,里.gif
2038,理,,玉,1981,11,2,4,"Tama, Oo",reason,காரணம்/வியக்கம்,リ,,形声 Phonetic,ri,-,理.gif
2130,話,,言,1981,13,2,5,"Gon, Gonben",talk,பேசு,ワ、はな-す、はなし,,形声 Phonetic,wa,"hana(su), hanashi",話.gif
6,悪,惡,心,1981,11,3,4,"Kokoro, Risshinben, Shitagokoro",bad,கெட்ட / மோசமான,アク、オ、わる-い,,形声 Phonetic,"aku, o",waru(i),悪.gif
12,安,,宀,1981,6,3,4,Ukanmuri,cheap,மலிவான,アン、やす-い,,会意 Com. Ideographic,an,yasu(i),安.gif
14,暗,,日,1981,13,3,3,"Nichi, Nichihen",dark,இருண்ட,アン、くら-い,,形声 Phonetic,an,kura(i),暗.gif
19,医,醫,酉,1981,7,3,4,Kakushigamae,doctor,மருத்துவர்,イ,,会意 Com. Ideographic,i,-,医.gif
21,委,,女,1981,8,3,2,"Onna, Onnahen",committee,குழு,イ、ゆだ-ねる,まか,会意 Com. Ideographic,i,yuda(neru),委.gif
33,意,,心,1981,13,3,4,"Kokoro, Risshinben, Shitagokoro",idea,யோசனை,イ,,会意 Com. Ideographic,i,-,意.gif
40,育,,肉,1981,8,3,3,"Niku, Nikuzuki",nurture,வளர்த்து பேணி காக்க,イク、そだ-つ、そだ-てる、はぐく-む,,会意 Com. Ideographic,iku,"soda(tsu), soda(teru), haguku(mu)",育.gif
51,員,,口,1981,10,3,4,"Kuchi, Kuchihen",member,உறுப்பினர்,イン,,象形 Pictographic,in,-,員.gif
52,院,,阜,1981,10,3,4,Kozatohen,institution,நிறுவனம்,イン,エン,形声 Phonetic,in,-,院.gif
55,飲,,食,1981,12,3,4,"Shoku, Shokuhen",drink,குடி,イン、の-む,,会意 Com. Ideographic,in,no(mu),飲.gif
66,運,,辵,1981,12,3,4,Shinnyoo,carry,சும,ウン、はこ-ぶ,,形声 Phonetic,un,hako(bu),運.gif
69,泳,,水,1981,8,3,3,"Mizu, Sanzui, Shitamizu",swim,நீந்த,エイ、およ-ぐ,,形声 Phonetic,ei,oyo(gu),泳.gif
82,駅,驛,馬,1981,14,3,4,"Uma, Umahen",station,நிலையம்,エキ,,形声 Phonetic,eki,-,駅.gif
107,央,,大,1981,5,3,2,Dai,center,மையம்,オウ,ヨウ、つ,象形 Pictographic,oo,-,央.gif
117,横,橫,木,1981,15,3,3,"Ki, Kihen",side,பக்கம்,オウ、よこ,,形声 Phonetic,oo,yoko,横.gif
119,屋,,尸,1981,9,3,4,Shikabane,roof,கூரை,オク、や,,会意 Com. Ideographic,oku,ya,屋.gif
129,温,溫,水,1981,12,3,2,"Mizu, Sanzui, Shitamizu",warm,சூடான / வெம்மையான,オン、あたた-か、あたた-かい、あたた-まる、あたた-める,ウン,形声 Phonetic,on,"atata(ka), atata(kai), atata(maru), atata(meru)",温.gif
132,化,,匕,1981,4,3,3,Hi,change,மாற்று,カ、ケ、ば-ける、ば-かす,,会意 Com. Ideographic,"ka, ke","ba(keru), ba(kasu)",化.gif
148,荷,,艸,1981,10,3,2,Kusakanmuri,luggage,சாமான்கள் / பயணப்பெட்டி,カ、に,,形声 Phonetic,ka,ni,荷.gif
183,界,,田,1981,9,3,4,"Ta, Tahen",world,உலகம்,カイ,さかい,形声 Phonetic,kai,-,界.gif
187,開,,門,1981,12,3,4,Mongamae,open,திற,カイ、ひら-く、ひら-ける、あ-く、あ-ける,,会意 Com. Ideographic,kai,"hira(ku), hira(keru), a(ku), a(keru)",開.gif
188,階,,阜,1981,12,3,2,Kozatohen,floor of a building,மாடி / தரை,カイ,はし、しな,形声 Phonetic,kai,-,階.gif
263,寒,,宀,1981,12,3,3,Ukanmuri,cold,குளிர்ந்த,カン、さむ-い,,会意 Com. Ideographic,kan,samu(i),寒.gif
275,感,,心,1981,13,3,3,"Kokoro, Risshinben, Shitagokoro",feeling,உணர்வு,カン,,形声 Phonetic,kan,-,感.gif
276,漢,漢 [4],水,1981,13,3,4,"Mizu, Sanzui, Shitamizu",China,சீனா,カン,,形声 Phonetic,kan,-,漢.gif
285,館,,食,1981,16,3,4,"Shoku, Shokuhen",public building,பொது கட்டிடம்,カン、やかた,たち、たて、だて,形声 Phonetic,kan,yakata,館.gif
294,岸,,山,1981,8,3,2,"Yama, Yamahen",beach,கடற்கரை,ガン、きし,,形声 Phonetic,gan,kishi,岸.gif
317,起,,走,1981,10,3,4,"Hashiru, Soonyoo",wake up,விழி / எழு,キ、お-きる、お-こる、お-こす,た,形声 Phonetic,ki,"o(kiru), o(koru), o(kosu)",起.gif
328,期,,月,1981,12,3,3,"Tsuki, Tsukihen",period of time,காலம்,キ、[ゴ],,形声 Phonetic,"ki, [go]",-,期.gif
355,客,,宀,1981,9,3,3,Ukanmuri,guest,விருந்தினர்,キャク、カク,,会意 Com. Ideographic,"kyaku, kaku",-,客.gif
370,究,,穴,1981,7,3,4,"Ana, Anakanmuri",research,ஆராய்ச்சி,キュウ、きわ-める,ク,形声 Phonetic,kyuu,kiwa(meru),究.gif
372,急,,心,1981,9,3,4,"Kokoro, Risshinben, Shitagokoro",hurry,அவசரம்,キュウ、いそ-ぐ,,形声 Phonetic,kyuu,iso(gu),急.gif
373,級,,糸,1981,9,3,1,"Ito, Itohen",rank,தரம் / நிலை,キュウ,しな,形声 Phonetic,kyuu,-,級.gif
375,宮,,宀,1981,10,3,1,Ukanmuri,Shinto shrine,ஷிண்டோ கோயில்,キュウ、グウ、[ク]、みや,,会意 Com. Ideographic,"kyuu, guu, [ku]",miya,宮.gif
377,球,,玉,1981,11,3,3,"Tama, Oo",sphere,கோளம்,キュウ、たま,,形声 Phonetic,kyuu,tama,球.gif
382,去,,厶,1981,5,3,4,Mu,leave,விடு,キョ、コ、さ-る,,会意 Com. Ideographic,"kyo, ko",sa(ru),去.gif
414,橋,,木,1981,16,3,2,"Ki, Kihen",bridge,பாலம்,キョウ、はし,,形声 Phonetic,kyoo,hashi,橋.gif
422,業,,木,1981,13,3,4,"Ki, Kihen",business,வாணிகம் / தொழில்,ギョウ、ゴウ、わざ,,象形 Pictographic,"gyoo, goo",waza,業.gif
424,曲,,曰,1981,6,3,3,Hirabi,musical composition,இசைக்கூறு / இசை அமைப்பு,キョク、ま-がる、ま-げる,くせ,象形 Pictographic,kyoku,"ma(garu), ma(geru)",曲.gif
425,局,,尸,1981,7,3,3,Shikabane,office,அலுவலகம்,キョク,つぼね,会意 Com. Ideographic,kyoku,-,局.gif
444,銀,,金,1981,14,3,4,"Kane, Kanehen",silver,வெள்ளி,ギン,,形声 Phonetic,gin,-,銀.gif
445,区,區,匸,1981,4,3,3,Kakushigamae,ward,வார்டு / பிரிவு,ク,,会意 Com. Ideographic,ku,-,区.gif
447,苦,,艸,1981,8,3,3,Kusakanmuri,suffer,துன்பப்படு,ク、くる-しい、くる-しむ、くる-しめる、にが-い、にが-る,コ,形声 Phonetic,ku,"kuru(shii), kuru(shimu), kuru(shimeru), niga(i), niga(ru)",苦.gif
449,具,,八,1981,8,3,3,Hachi,tool,கருவி,グ,ク、つぶさ、そな、とも,会意 Com. Ideographic,gu,-,具.gif
462,君,,口,1981,7,3,3,"Kuchi, Kuchihen",you,நீ / நீங்கள்,クン、きみ,,会意 Com. Ideographic,kun,kimi,君.gif
475,係,,人,1981,9,3,3,"Hito, Ninben, Hitoyane",person in charge,பொறுப்பாளர்,ケイ、かか-る、かかり,,会意 Com. Ideographic,kei,"kaka(ru), kakari",係.gif
487,軽,輕,車,1981,12,3,3,"Kuruma, Kurumahen",lightweight,இலேசான,ケイ、かる-い、かろ-やか,キン,形声 Phonetic,kei,"karu(i), karo(yaka)",軽.gif
508,血,,血,1981,6,3,2,Chi,blood,இரத்தம்,ケツ、ち,,会意 Com. Ideographic,ketsu,chi,血.gif
509,決,,水,1981,7,3,3,"Mizu, Sanzui, Shitamizu",decide,தீர்மானி,ケツ、き-める、き-まる,,形声 Phonetic,ketsu,"ki(meru), ki(maru)",決.gif
520,研,硏,石,1981,9,3,4,"Ishi, Ishihen",sharpen,கூராக்கு,ケン、と-ぐ,みが,形声 Phonetic,ken,to(gu),研.gif
521,県,縣,糸,1981,9,3,3,"Me, Mehen",prefecture,மாநிலம் / மாவட்டம்,ケン,あがた、か、が,会意 Com. Ideographic,ken,-,県.gif
569,庫,,广,1981,10,3,2,Madare,warehouse,களஞ்சியம்,コ、[ク],,会意 Com. Ideographic,"ko, [ku]",-,庫.gif
570,湖,,水,1981,12,3,2,"Mizu, Sanzui, Shitamizu",lake,ஏரி,コ、みずうみ,,形声 Phonetic,ko,mizuumi,湖.gif
598,向,,口,1981,6,3,3,"Kuchi, Kuchihen",over there,அங்கே,コウ、む-く、む-ける、む-かう、む-こう,キョウ、さき,会意 Com. Ideographic,koo,"mu(ku), mu(keru), mu(kau), mu(koo)",向.gif
610,幸,,干,1981,8,3,3,Ichijuu,happiness,மகிழ்ச்சி,コウ、さいわ-い、さち、しあわ-せ,みゆき,象形 Pictographic,koo,"saiwa(i), sachi, shiawa(se)",幸.gif
635,港,,水,1981,12,3,3,"Mizu, Sanzui, Shitamizu",harbor,துறைமுகம்,コウ、みなと,,形声 Phonetic,koo,minato,港.gif
651,号,號,虍,1981,5,3,3,"Kuchi, Kuchihen",number,எண்,ゴウ,,会意 Com. Ideographic,goo,-,号.gif
674,根,,木,1981,10,3,2,"Ki, Kihen",root,வேர்,コン、ね,,形声 Phonetic,kon,ne,根.gif
704,祭,,示,1981,11,3,2,"Shimesu, Shimesuhen",festival,திருவிழா,サイ、まつ-る、まつ-り,,会意 Com. Ideographic,sai,"matsu(ru), matsu(ri)",祭.gif
743,皿,,皿,1981,5,3,2,Sara,dish,உணவு தட்டு / பானை,さら,,象形 Pictographic,-,sara,皿.gif
764,仕,,人,1981,5,3,4,"Hito, Ninben, Hitoyane",do,செய்,シ、[ジ]、つか-える,,形声 Phonetic,"shi, [ji]",tsuka(eru),仕.gif
771,死,,歹,1981,6,3,4,Kabanehen,death,மரணம்,シ、し-ぬ,,会意 Com. Ideographic,shi,shi(nu),死.gif
777,使,,人,1981,8,3,4,"Hito, Ninben, Hitoyane",use,பயன்படுத்து,シ、つか-う,,形声 Phonetic,shi,tsuka(u),使.gif
779,始,,女,1981,8,3,4,"Onna, Onnahen",begin,தொடங்கு,シ、はじ-める、はじ-まる,,形声 Phonetic,shi,"haji(meru), haji(maru)",始.gif
786,指,,手,1981,9,3,3,Tehen,finger,விரல்,シ、ゆび、さ-す,,形声 Phonetic,shi,"yubi, sa(su)",指.gif
795,歯,齒,齒,1981,12,3,3,"Ha, Hahen",tooth,பல்,シ、は,,形声 Phonetic,shi,ha,歯.gif
798,詩,,言,1981,13,3,1,"Gon, Gonben",poem,கவிதை,シ,うた,形声 Phonetic,shi,-,詩.gif
809,次,,欠,1981,6,3,3,Akubi,next,அடுத்த,ジ、シ、つ-ぐ、つぎ,と,象形 Pictographic,"ji, shi","tsu(gu), tsugi",次.gif
814,事,,亅,1981,8,3,4,Haneboo,abstract thing,추상ப் பொருள் / கருத்து,ジ、[ズ]、こと,シ、つか,会意 Com. Ideographic,"ji, [zu]",koto,事.gif
817,持,,手,1981,9,3,4,Tehen,hold,பிடி,ジ、も-つ,チ,形声 Phonetic,ji,mo(tsu),持.gif
826,式,,弋,1981,6,3,3,Shikigamae,style,நடை / பாணி,シキ,ショク、のり,会意 Com. Ideographic,shiki,-,式.gif
